seuil_pente,seuil_ordonnee_a_l_origine,left_index_caracteristique1,right_index_caracteristique1,left_index_caracteristique2,right_index_caracteristique2,total_points_caracteristique1,total_points_caracteristique2,erreur
0.65,5.5,0,19,76,99,20,24,0.046979866
0.65,6,0,19,76,99,20,24,0.046979866
0.65,6.5,0,19,76,99,20,24,0.046979866
0.65,7.5,0,19,76,99,20,24,0.046979866
0.7,5.5,0,19,76,99,20,24,0.046979866
0.7,7,0,19,76,99,20,24,0.046979866
0.75,5,0,19,76,99,20,24,0.046979866
0.75,6,0,19,76,99,20,24,0.046979866
0.75,6.5,0,19,76,99,20,24,0.046979866
0.8,4,0,19,76,99,20,24,0.046979866
0.85,3,0,19,76,99,20,24,0.046979866
0.9,2,0,19,76,99,20,24,0.046979866
0.95,1,0,19,76,99,20,24,0.046979866
0.6,6.5,0,19,75,99,20,25,0.046979866
0.6,7,0,19,75,99,20,25,0.046979866
0.6,7.5,0,19,75,99,20,25,0.046979866
0.65,5.5,0,19,75,99,20,25,0.046979866
0.65,6,0,19,75,99,20,25,0.046979866
0.65,6.5,0,19,75,99,20,25,0.046979866
0.65,7.5,0,19,75,99,20,25,0.046979866
0.7,5.5,0,19,75,99,20,25,0.046979866
0.7,7,0,19,75,99,20,25,0.046979866
0.75,5,0,19,75,99,20,25,0.046979866
0.75,6,0,19,75,99,20,25,0.046979866
0.75,6.5,0,19,75,99,20,25,0.046979866
0.8,4,0,19,75,99,20,25,0.046979866
0.85,3,0,19,75,99,20,25,0.046979866
0.9,2,0,19,75,99,20,25,0.046979866
0.95,1,0,19,75,99,20,25,0.046979866
0.6,6.5,0,19,74,99,20,26,0.046979866
0.6,7,0,19,74,99,20,26,0.046979866
0.6,7.5,0,19,74,99,20,26,0.046979866
0.65,5.5,0,19,74,99,20,26,0.046979866
0.65,6,0,19,74,99,20,26,0.046979866
0.65,6.5,0,19,74,99,20,26,0.046979866
0.65,7.5,0,19,74,99,20,26,0.046979866
0.7,5.5,0,19,74,99,20,26,0.046979866
0.7,7,0,19,74,99,20,26,0.046979866
0.75,5,0,19,74,99,20,26,0.046979866
0.75,6,0,19,74,99,20,26,0.046979866
0.75,6.5,0,19,74,99,20,26,0.046979866
0.8,4,0,19,74,99,20,26,0.046979866
0.85,3,0,19,74,99,20,26,0.046979866
0.9,2,0,19,74,99,20,26,0.046979866
0.95,1,0,19,74,99,20,26,0.046979866
0.6,5.5,0,19,72,99,20,28,0.046979866
0.6,5.5,0,19,71,99,20,29,0.046979866
0.65,7,0,20,76,99,21,24,0.046979866
0.7,6,0,20,76,99,21,24,0.046979866
0.7,6.5,0,20,76,99,21,24,0.046979866
0.75,5.5,0,20,76,99,21,24,0.046979866
0.65,7,0,20,75,99,21,25,0.046979866
0.7,6,0,20,75,99,21,25,0.046979866
0.7,6.5,0,20,75,99,21,25,0.046979866
0.75,5.5,0,20,75,99,21,25,0.046979866
0.65,7,0,20,74,99,21,26,0.046979866
0.7,6,0,20,74,99,21,26,0.046979866
0.7,6.5,0,20,74,99,21,26,0.046979866
0.75,5.5,0,20,74,99,21,26,0.046979866
0.65,7,0,21,77,99,22,23,0.046979866
0.7,6,0,21,77,99,22,23,0.046979866
0.7,6.5,0,21,77,99,22,23,0.046979866
0.75,5.5,0,21,77,99,22,23,0.046979866
0.6,6.5,0,21,76,99,22,24,0.046979866
0.6,7,0,21,76,99,22,24,0.046979866
0.6,7.5,0,21,76,99,22,24,0.046979866
0.65,5.5,0,21,76,99,22,24,0.046979866
0.65,6,0,21,76,99,22,24,0.046979866
0.65,6.5,0,21,76,99,22,24,0.046979866
0.65,7.5,0,21,76,99,22,24,0.046979866
0.7,5.5,0,21,76,99,22,24,0.046979866
0.7,7,0,21,76,99,22,24,0.046979866
0.75,5,0,21,76,99,22,24,0.046979866
0.75,6,0,21,76,99,22,24,0.046979866
0.75,6.5,0,21,76,99,22,24,0.046979866
0.8,4,0,21,76,99,22,24,0.046979866
0.85,3,0,21,76,99,22,24,0.046979866
0.9,2,0,21,76,99,22,24,0.046979866
0.95,1,0,21,76,99,22,24,0.046979866
0.6,6.5,0,21,75,99,22,25,0.046979866
0.6,7,0,21,75,99,22,25,0.046979866
0.6,7.5,0,21,75,99,22,25,0.046979866
0.65,5.5,0,21,75,99,22,25,0.046979866
0.65,6,0,21,75,99,22,25,0.046979866
0.65,6.5,0,21,75,99,22,25,0.046979866
0.65,7.5,0,21,75,99,22,25,0.046979866
0.7,5.5,0,21,75,99,22,25,0.046979866
0.7,7,0,21,75,99,22,25,0.046979866
0.75,5,0,21,75,99,22,25,0.046979866
0.75,6,0,21,75,99,22,25,0.046979866
0.75,6.5,0,21,75,99,22,25,0.046979866
0.8,4,0,21,75,99,22,25,0.046979866
0.85,3,0,21,75,99,22,25,0.046979866
0.9,2,0,21,75,99,22,25,0.046979866
0.95,1,0,21,75,99,22,25,0.046979866
0.6,6.5,0,21,74,99,22,26,0.046979866
0.6,7,0,21,74,99,22,26,0.046979866
0.6,7.5,0,21,74,99,22,26,0.046979866
0.65,5.5,0,21,74,99,22,26,0.046979866
0.65,6,0,21,74,99,22,26,0.046979866
0.65,6.5,0,21,74,99,22,26,0.046979866
0.65,7.5,0,21,74,99,22,26,0.046979866
0.7,5.5,0,21,74,99,22,26,0.046979866
0.7,7,0,21,74,99,22,26,0.046979866
0.75,5,0,21,74,99,22,26,0.046979866
0.75,6,0,21,74,99,22,26,0.046979866
0.75,6.5,0,21,74,99,22,26,0.046979866
0.8,4,0,21,74,99,22,26,0.046979866
0.85,3,0,21,74,99,22,26,0.046979866
0.9,2,0,21,74,99,22,26,0.046979866
0.95,1,0,21,74,99,22,26,0.046979866
0.65,7,0,21,73,99,22,27,0.046979866
0.7,6,0,21,73,99,22,27,0.046979866
0.7,6.5,0,21,73,99,22,27,0.046979866
0.75,5.5,0,21,73,99,22,27,0.046979866
0.7,7,0,22,76,99,23,24,0.046979866
0.75,5,0,22,76,99,23,24,0.046979866
0.75,5.5,0,22,76,99,23,24,0.046979866
0.75,6,0,22,76,99,23,24,0.046979866
0.8,4,0,22,76,99,23,24,0.046979866
0.8,4.5,0,22,76,99,23,24,0.046979866
0.85,3,0,22,76,99,23,24,0.046979866
0.85,3.5,0,22,76,99,23,24,0.046979866
0.9,2,0,22,76,99,23,24,0.046979866
0.95,1,0,22,76,99,23,24,0.046979866
0.7,7,0,22,75,99,23,25,0.046979866
0.75,5,0,22,75,99,23,25,0.046979866
0.75,5.5,0,22,75,99,23,25,0.046979866
0.75,6,0,22,75,99,23,25,0.046979866
0.8,4,0,22,75,99,23,25,0.046979866
0.8,4.5,0,22,75,99,23,25,0.046979866
0.85,3,0,22,75,99,23,25,0.046979866
0.85,3.5,0,22,75,99,23,25,0.046979866
0.9,2,0,22,75,99,23,25,0.046979866
0.95,1,0,22,75,99,23,25,0.046979866
0.7,7,0,22,74,99,23,26,0.046979866
0.75,5,0,22,74,99,23,26,0.046979866
0.75,5.5,0,22,74,99,23,26,0.046979866
0.75,6,0,22,74,99,23,26,0.046979866
0.8,4,0,22,74,99,23,26,0.046979866
0.8,4.5,0,22,74,99,23,26,0.046979866
0.85,3,0,22,74,99,23,26,0.046979866
0.85,3.5,0,22,74,99,23,26,0.046979866
0.9,2,0,22,74,99,23,26,0.046979866
0.95,1,0,22,74,99,23,26,0.046979866
0.7,7,0,22,73,99,23,27,0.046979866
0.7,7.5,0,22,73,99,23,27,0.046979866
0.75,5,0,22,73,99,23,27,0.046979866
0.75,5.5,0,22,73,99,23,27,0.046979866
0.75,6,0,22,73,99,23,27,0.046979866
0.75,6.5,0,22,73,99,23,27,0.046979866
0.8,4,0,22,73,99,23,27,0.046979866
0.8,4.5,0,22,73,99,23,27,0.046979866
0.8,5,0,22,73,99,23,27,0.046979866
0.85,3,0,22,73,99,23,27,0.046979866
0.85,3.5,0,22,73,99,23,27,0.046979866
0.9,2,0,22,73,99,23,27,0.046979866
0.9,2.5,0,22,73,99,23,27,0.046979866
0.95,1,0,22,73,99,23,27,0.046979866
0.7,7,0,22,72,99,23,28,0.046979866
0.7,7.5,0,22,72,99,23,28,0.046979866
0.75,6,0,22,72,99,23,28,0.046979866
0.75,6.5,0,22,72,99,23,28,0.046979866
0.8,5,0,22,72,99,23,28,0.046979866
0.85,3.5,0,22,72,99,23,28,0.046979866
0.9,2.5,0,22,72,99,23,28,0.046979866
0.7,7,0,22,71,99,23,29,0.046979866
0.7,7.5,0,22,71,99,23,29,0.046979866
0.75,6,0,22,71,99,23,29,0.046979866
0.75,6.5,0,22,71,99,23,29,0.046979866
0.8,5,0,22,71,99,23,29,0.046979866
0.85,3.5,0,22,71,99,23,29,0.046979866
0.9,2.5,0,22,71,99,23,29,0.046979866
0.7,7,0,22,70,99,23,30,0.046979866
0.7,7.5,0,22,70,99,23,30,0.046979866
0.75,6,0,22,70,99,23,30,0.046979866
0.75,6.5,0,22,70,99,23,30,0.046979866
0.8,5,0,22,70,99,23,30,0.046979866
0.85,3.5,0,22,70,99,23,30,0.046979866
0.9,2.5,0,22,70,99,23,30,0.046979866
0.7,7,0,23,76,99,24,24,0.046979866
0.75,5,0,23,76,99,24,24,0.046979866
0.75,5.5,0,23,76,99,24,24,0.046979866
0.75,6,0,23,76,99,24,24,0.046979866
0.75,7,0,23,76,99,24,24,0.046979866
0.8,4,0,23,76,99,24,24,0.046979866
0.8,4.5,0,23,76,99,24,24,0.046979866
0.8,5.5,0,23,76,99,24,24,0.046979866
0.85,3,0,23,76,99,24,24,0.046979866
0.85,3.5,0,23,76,99,24,24,0.046979866
0.85,4,0,23,76,99,24,24,0.046979866
0.9,2,0,23,76,99,24,24,0.046979866
0.95,1,0,23,76,99,24,24,0.046979866
0.7,7,0,23,75,99,24,25,0.046979866
0.75,5,0,23,75,99,24,25,0.046979866
0.75,5.5,0,23,75,99,24,25,0.046979866
0.75,6,0,23,75,99,24,25,0.046979866
0.75,7,0,23,75,99,24,25,0.046979866
0.8,4,0,23,75,99,24,25,0.046979866
0.8,4.5,0,23,75,99,24,25,0.046979866
0.8,5.5,0,23,75,99,24,25,0.046979866
0.85,3,0,23,75,99,24,25,0.046979866
0.85,3.5,0,23,75,99,24,25,0.046979866
0.85,4,0,23,75,99,24,25,0.046979866
0.9,2,0,23,75,99,24,25,0.046979866
0.95,1,0,23,75,99,24,25,0.046979866
0.7,7,0,23,74,99,24,26,0.046979866
0.75,5,0,23,74,99,24,26,0.046979866
0.75,5.5,0,23,74,99,24,26,0.046979866
0.75,6,0,23,74,99,24,26,0.046979866
0.75,7,0,23,74,99,24,26,0.046979866
0.8,4,0,23,74,99,24,26,0.046979866
0.8,4.5,0,23,74,99,24,26,0.046979866
0.8,5.5,0,23,74,99,24,26,0.046979866
0.85,3,0,23,74,99,24,26,0.046979866
0.85,3.5,0,23,74,99,24,26,0.046979866
0.85,4,0,23,74,99,24,26,0.046979866
0.9,2,0,23,74,99,24,26,0.046979866
0.95,1,0,23,74,99,24,26,0.046979866
0.7,7,0,23,73,99,24,27,0.046979866
0.7,7.5,0,23,73,99,24,27,0.046979866
0.75,5,0,23,73,99,24,27,0.046979866
0.75,5.5,0,23,73,99,24,27,0.046979866
0.75,6,0,23,73,99,24,27,0.046979866
0.75,6.5,0,23,73,99,24,27,0.046979866
0.8,4,0,23,73,99,24,27,0.046979866
0.8,4.5,0,23,73,99,24,27,0.046979866
0.8,5,0,23,73,99,24,27,0.046979866
0.85,3,0,23,73,99,24,27,0.046979866
0.85,3.5,0,23,73,99,24,27,0.046979866
0.9,2,0,23,73,99,24,27,0.046979866
0.9,2.5,0,23,73,99,24,27,0.046979866
0.95,1,0,23,73,99,24,27,0.046979866
0.75,5.5,0,23,72,99,24,28,0.046979866
0.75,7,0,23,72,99,24,28,0.046979866
0.8,4.5,0,23,72,99,24,28,0.046979866
0.8,5.5,0,23,72,99,24,28,0.046979866
0.85,4,0,23,72,99,24,28,0.046979866
0.75,5.5,0,23,71,99,24,29,0.046979866
0.75,7,0,23,71,99,24,29,0.046979866
0.8,4.5,0,23,71,99,24,29,0.046979866
0.8,5.5,0,23,71,99,24,29,0.046979866
0.85,4,0,23,71,99,24,29,0.046979866
0.75,5,0,23,70,99,24,30,0.046979866
0.75,5.5,0,23,70,99,24,30,0.046979866
0.75,7,0,23,70,99,24,30,0.046979866
0.8,4,0,23,70,99,24,30,0.046979866
0.8,4.5,0,23,70,99,24,30,0.046979866
0.8,5.5,0,23,70,99,24,30,0.046979866
0.85,3,0,23,70,99,24,30,0.046979866
0.85,4,0,23,70,99,24,30,0.046979866
0.9,2,0,23,70,99,24,30,0.046979866
0.95,1,0,23,70,99,24,30,0.046979866
0.7,7.5,0,24,71,99,25,29,0.046979866
0.75,6.5,0,24,71,99,25,29,0.046979866
0.8,5,0,24,71,99,25,29,0.046979866
0.9,2.5,0,24,71,99,25,29,0.046979866
0.7,7,0,24,70,99,25,30,0.046979866
0.7,7.5,0,24,70,99,25,30,0.046979866
0.75,5,0,24,70,99,25,30,0.046979866
0.75,6,0,24,70,99,25,30,0.046979866
0.75,6.5,0,24,70,99,25,30,0.046979866
0.8,3,0,24,70,99,25,30,0.046979866
0.8,3.5,0,24,70,99,25,30,0.046979866
0.8,4,0,24,70,99,25,30,0.046979866
0.8,5,0,24,70,99,25,30,0.046979866
0.85,2,0,24,70,99,25,30,0.046979866
0.85,2.5,0,24,70,99,25,30,0.046979866
0.85,3,0,24,70,99,25,30,0.046979866
0.85,3.5,0,24,70,99,25,30,0.046979866
0.9,1.5,0,24,70,99,25,30,0.046979866
0.9,2,0,24,70,99,25,30,0.046979866
0.9,2.5,0,24,70,99,25,30,0.046979866
0.95,1,0,24,70,99,25,30,0.046979866
0.95,7.5,0,26,72,99,27,28,0.046979866
0.65,4.5,0,10,89,99,11,11,0.05033557
0.65,5.5,0,10,89,99,11,11,0.05033557
0.7,4,0,10,89,99,11,11,0.05033557
0.75,3,0,10,89,99,11,11,0.05033557
0.75,4,0,10,89,99,11,11,0.05033557
0.8,2.5,0,10,89,99,11,11,0.05033557
0.85,2,0,10,89,99,11,11,0.05033557
0.6,5,0,10,88,99,11,12,0.05033557
0.6,5.5,0,10,88,99,11,12,0.05033557
0.7,4,0,10,88,99,11,12,0.05033557
0.75,3,0,10,88,99,11,12,0.05033557
0.75,3.5,0,10,88,99,11,12,0.05033557
0.85,2,0,10,88,99,11,12,0.05033557
0.65,0,0,10,74,99,11,26,0.05033557
0.65,0,0,10,73,99,11,27,0.05033557
0.6,0,0,10,72,99,11,28,0.05033557
0.6,0.5,0,10,72,99,11,28,0.05033557
0.6,0,0,10,71,99,11,29,0.05033557
0.6,0.5,0,10,71,99,11,29,0.05033557
0.65,0,0,10,71,99,11,29,0.05033557
0.6,0,0,10,70,99,11,30,0.05033557
0.6,0.5,0,10,70,99,11,30,0.05033557
0.65,0,0,10,70,99,11,30,0.05033557
0.6,5,0,11,89,99,12,11,0.05033557
0.6,6.5,0,11,89,99,12,11,0.05033557
0.65,3.5,0,11,89,99,12,11,0.05033557
0.65,4,0,11,89,99,12,11,0.05033557
0.7,3,0,11,89,99,12,11,0.05033557
0.7,3.5,0,11,89,99,12,11,0.05033557
0.7,4.5,0,11,89,99,12,11,0.05033557
0.7,5.5,0,11,89,99,12,11,0.05033557
0.75,2.5,0,11,89,99,12,11,0.05033557
0.75,4.5,0,11,89,99,12,11,0.05033557
0.8,2,0,11,89,99,12,11,0.05033557
0.8,3,0,11,89,99,12,11,0.05033557
0.8,3.5,0,11,89,99,12,11,0.05033557
0.85,1.5,0,11,89,99,12,11,0.05033557
0.85,2.5,0,11,89,99,12,11,0.05033557
0.9,1,0,11,89,99,12,11,0.05033557
0.9,1.5,0,11,89,99,12,11,0.05033557
0.95,0.5,0,11,89,99,12,11,0.05033557
0.65,3.5,0,11,88,99,12,12,0.05033557
0.65,4,0,11,88,99,12,12,0.05033557
0.65,5.5,0,11,88,99,12,12,0.05033557
0.7,3,0,11,88,99,12,12,0.05033557
0.7,3.5,0,11,88,99,12,12,0.05033557
0.75,2.5,0,11,88,99,12,12,0.05033557
0.75,4,0,11,88,99,12,12,0.05033557
0.8,2,0,11,88,99,12,12,0.05033557
0.85,1.5,0,11,88,99,12,12,0.05033557
0.9,1,0,11,88,99,12,12,0.05033557
0.95,0.5,0,11,88,99,12,12,0.05033557
0.65,4.5,0,11,87,99,12,13,0.05033557
0.8,2.5,0,11,87,99,12,13,0.05033557
0.65,4.5,0,11,86,99,12,14,0.05033557
0.8,2.5,0,11,86,99,12,14,0.05033557
0.65,4.5,0,11,85,99,12,15,0.05033557
0.8,2.5,0,11,85,99,12,15,0.05033557
0.6,0,0,11,77,99,12,23,0.05033557
0.6,0.5,0,11,77,99,12,23,0.05033557
0.6,1,0,11,77,99,12,23,0.05033557
0.65,0,0,11,77,99,12,23,0.05033557
0.6,0,0,11,76,99,12,24,0.05033557
0.6,0.5,0,11,76,99,12,24,0.05033557
0.6,1,0,11,76,99,12,24,0.05033557
0.65,0,0,11,76,99,12,24,0.05033557
0.6,0,0,11,75,99,12,25,0.05033557
0.6,0.5,0,11,75,99,12,25,0.05033557
0.6,1,0,11,75,99,12,25,0.05033557
0.65,0,0,11,75,99,12,25,0.05033557
0.6,1,0,11,74,99,12,26,0.05033557
0.6,1,0,11,73,99,12,27,0.05033557
0.6,0,0,11,72,99,12,28,0.05033557
0.6,0.5,0,11,72,99,12,28,0.05033557
0.6,0,0,11,71,99,12,29,0.05033557
0.6,0.5,0,11,71,99,12,29,0.05033557
0.65,0,0,11,71,99,12,29,0.05033557
0.6,0,0,11,70,99,12,30,0.05033557
0.6,0.5,0,11,70,99,12,30,0.05033557
0.65,0,0,11,70,99,12,30,0.05033557
0.6,3,0,12,89,99,13,11,0.05033557
0.6,3.5,0,12,89,99,13,11,0.05033557
0.6,6,0,12,89,99,13,11,0.05033557
0.6,6.5,0,12,89,99,13,11,0.05033557
0.65,2.5,0,12,89,99,13,11,0.05033557
0.65,3,0,12,89,99,13,11,0.05033557
0.65,5,0,12,89,99,13,11,0.05033557
0.65,6,0,12,89,99,13,11,0.05033557
0.7,2,0,12,89,99,13,11,0.05033557
0.7,5,0,12,89,99,13,11,0.05033557
0.75,1.5,0,12,89,99,13,11,0.05033557
0.8,1,0,12,89,99,13,11,0.05033557
0.85,1,0,12,89,99,13,11,0.05033557
0.9,0.5,0,12,89,99,13,11,0.05033557
0.6,3,0,12,88,99,13,12,0.05033557
0.6,4,0,12,88,99,13,12,0.05033557
0.6,4.5,0,12,88,99,13,12,0.05033557
0.65,5.5,0,12,88,99,13,12,0.05033557
0.7,2.5,0,12,88,99,13,12,0.05033557
0.75,2,0,12,88,99,13,12,0.05033557
0.75,4,0,12,88,99,13,12,0.05033557
0.8,1.5,0,12,88,99,13,12,0.05033557
0.65,4.5,0,12,87,99,13,13,0.05033557
0.8,2.5,0,12,87,99,13,13,0.05033557
0.65,4.5,0,12,86,99,13,14,0.05033557
0.8,2.5,0,12,86,99,13,14,0.05033557
0.65,4.5,0,12,85,99,13,15,0.05033557
0.8,2.5,0,12,85,99,13,15,0.05033557
0.6,0,0,12,84,99,13,16,0.05033557
0.6,0.5,0,12,84,99,13,16,0.05033557
0.6,1,0,12,84,99,13,16,0.05033557
0.65,0,0,12,84,99,13,16,0.05033557
0.6,0,0,12,77,99,13,23,0.05033557
0.6,0,0,12,76,99,13,24,0.05033557
0.6,0,0,12,75,99,13,25,0.05033557
0.6,1,0,12,73,99,13,27,0.05033557
0.65,0,0,12,72,99,13,28,0.05033557
0.6,1,0,12,71,99,13,29,0.05033557
0.6,1,0,12,70,99,13,30,0.05033557
0.6,6,0,13,90,99,14,10,0.05033557
0.6,6.5,0,13,90,99,14,10,0.05033557
0.65,5.5,0,13,90,99,14,10,0.05033557
0.6,5,0,13,89,99,14,11,0.05033557
0.6,7,0,13,89,99,14,11,0.05033557
0.65,3.5,0,13,89,99,14,11,0.05033557
0.65,4,0,13,89,99,14,11,0.05033557
0.65,4.5,0,13,89,99,14,11,0.05033557
0.7,3,0,13,89,99,14,11,0.05033557
0.7,3.5,0,13,89,99,14,11,0.05033557
0.7,4,0,13,89,99,14,11,0.05033557
0.75,2.5,0,13,89,99,14,11,0.05033557
0.75,3,0,13,89,99,14,11,0.05033557
0.8,2,0,13,89,99,14,11,0.05033557
0.8,2.5,0,13,89,99,14,11,0.05033557
0.8,4,0,13,89,99,14,11,0.05033557
0.85,1.5,0,13,89,99,14,11,0.05033557
0.85,2,0,13,89,99,14,11,0.05033557
0.85,3,0,13,89,99,14,11,0.05033557
0.85,3.5,0,13,89,99,14,11,0.05033557
0.85,4,0,13,89,99,14,11,0.05033557
0.9,1,0,13,89,99,14,11,0.05033557
0.9,2,0,13,89,99,14,11,0.05033557
0.9,2.5,0,13,89,99,14,11,0.05033557
0.95,0.5,0,13,89,99,14,11,0.05033557
0.95,1,0,13,89,99,14,11,0.05033557
0.65,3.5,0,13,88,99,14,12,0.05033557
0.65,4,0,13,88,99,14,12,0.05033557
0.65,5,0,13,88,99,14,12,0.05033557
0.65,6.5,0,13,88,99,14,12,0.05033557
0.7,3,0,13,88,99,14,12,0.05033557
0.7,3.5,0,13,88,99,14,12,0.05033557
0.7,4,0,13,88,99,14,12,0.05033557
0.7,5,0,13,88,99,14,12,0.05033557
0.75,2.5,0,13,88,99,14,12,0.05033557
0.75,3,0,13,88,99,14,12,0.05033557
0.75,4.5,0,13,88,99,14,12,0.05033557
0.8,2,0,13,88,99,14,12,0.05033557
0.8,4,0,13,88,99,14,12,0.05033557
0.85,1.5,0,13,88,99,14,12,0.05033557
0.85,2,0,13,88,99,14,12,0.05033557
0.85,3,0,13,88,99,14,12,0.05033557
0.85,3.5,0,13,88,99,14,12,0.05033557
0.85,4,0,13,88,99,14,12,0.05033557
0.9,1,0,13,88,99,14,12,0.05033557
0.9,2,0,13,88,99,14,12,0.05033557
0.9,2.5,0,13,88,99,14,12,0.05033557
0.95,0.5,0,13,88,99,14,12,0.05033557
0.95,1,0,13,88,99,14,12,0.05033557
0.6,5,0,13,86,99,14,14,0.05033557
0.65,4.5,0,13,86,99,14,14,0.05033557
0.65,5.5,0,13,86,99,14,14,0.05033557
0.75,4,0,13,86,99,14,14,0.05033557
0.8,2.5,0,13,86,99,14,14,0.05033557
0.6,5,0,13,85,99,14,15,0.05033557
0.65,4.5,0,13,85,99,14,15,0.05033557
0.65,5.5,0,13,85,99,14,15,0.05033557
0.75,4,0,13,85,99,14,15,0.05033557
0.8,2.5,0,13,85,99,14,15,0.05033557
0.65,5.5,0,13,84,99,14,16,0.05033557
0.75,4,0,13,84,99,14,16,0.05033557
0.6,1,0,13,77,99,14,23,0.05033557
0.6,0,0,13,76,99,14,24,0.05033557
0.6,1,0,13,76,99,14,24,0.05033557
0.6,0,0,13,75,99,14,25,0.05033557
0.6,1,0,13,75,99,14,25,0.05033557
0.6,1,0,13,73,99,14,27,0.05033557
0.65,0,0,13,72,99,14,28,0.05033557
0.6,1,0,13,71,99,14,29,0.05033557
0.6,7.5,0,14,90,99,15,10,0.05033557
0.6,7,0,14,89,99,15,11,0.05033557
0.65,5,0,14,89,99,15,11,0.05033557
0.7,5,0,14,89,99,15,11,0.05033557
0.75,4.5,0,14,89,99,15,11,0.05033557
0.8,4,0,14,89,99,15,11,0.05033557
0.85,3,0,14,89,99,15,11,0.05033557
0.85,3.5,0,14,89,99,15,11,0.05033557
0.85,4,0,14,89,99,15,11,0.05033557
0.9,2,0,14,89,99,15,11,0.05033557
0.9,2.5,0,14,89,99,15,11,0.05033557
0.9,3,0,14,89,99,15,11,0.05033557
0.9,3.5,0,14,89,99,15,11,0.05033557
0.95,1,0,14,89,99,15,11,0.05033557
0.95,1.5,0,14,89,99,15,11,0.05033557
0.95,2,0,14,89,99,15,11,0.05033557
0.95,2.5,0,14,89,99,15,11,0.05033557
0.95,3,0,14,89,99,15,11,0.05033557
0.95,3.5,0,14,89,99,15,11,0.05033557
0.6,5,0,14,88,99,15,12,0.05033557
0.6,5.5,0,14,88,99,15,12,0.05033557
0.6,6,0,14,88,99,15,12,0.05033557
0.65,4.5,0,14,88,99,15,12,0.05033557
0.65,6,0,14,88,99,15,12,0.05033557
0.65,6.5,0,14,88,99,15,12,0.05033557
0.7,4.5,0,14,88,99,15,12,0.05033557
0.7,5.5,0,14,88,99,15,12,0.05033557
0.75,3.5,0,14,88,99,15,12,0.05033557
0.8,2.5,0,14,88,99,15,12,0.05033557
0.8,3,0,14,88,99,15,12,0.05033557
0.8,3.5,0,14,88,99,15,12,0.05033557
0.8,4,0,14,88,99,15,12,0.05033557
0.85,2.5,0,14,88,99,15,12,0.05033557
0.85,3,0,14,88,99,15,12,0.05033557
0.85,3.5,0,14,88,99,15,12,0.05033557
0.85,4,0,14,88,99,15,12,0.05033557
0.9,1.5,0,14,88,99,15,12,0.05033557
0.9,2,0,14,88,99,15,12,0.05033557
0.9,2.5,0,14,88,99,15,12,0.05033557
0.9,3,0,14,88,99,15,12,0.05033557
0.9,3.5,0,14,88,99,15,12,0.05033557
0.95,1,0,14,88,99,15,12,0.05033557
0.95,1.5,0,14,88,99,15,12,0.05033557
0.95,2,0,14,88,99,15,12,0.05033557
0.95,2.5,0,14,88,99,15,12,0.05033557
0.95,3,0,14,88,99,15,12,0.05033557
0.95,3.5,0,14,88,99,15,12,0.05033557
0.6,5,0,14,87,99,15,13,0.05033557
0.65,4.5,0,14,87,99,15,13,0.05033557
0.65,5.5,0,14,87,99,15,13,0.05033557
0.75,4,0,14,87,99,15,13,0.05033557
0.8,2.5,0,14,87,99,15,13,0.05033557
0.6,6,0,14,86,99,15,14,0.05033557
0.6,6.5,0,14,86,99,15,14,0.05033557
0.65,3.5,0,14,86,99,15,14,0.05033557
0.65,4,0,14,86,99,15,14,0.05033557
0.65,6,0,14,86,99,15,14,0.05033557
0.7,3,0,14,86,99,15,14,0.05033557
0.7,3.5,0,14,86,99,15,14,0.05033557
0.7,4.5,0,14,86,99,15,14,0.05033557
0.7,5.5,0,14,86,99,15,14,0.05033557
0.75,2.5,0,14,86,99,15,14,0.05033557
0.75,3,0,14,86,99,15,14,0.05033557
0.8,2,0,14,86,99,15,14,0.05033557
0.8,3,0,14,86,99,15,14,0.05033557
0.8,3.5,0,14,86,99,15,14,0.05033557
0.8,4,0,14,86,99,15,14,0.05033557
0.85,1.5,0,14,86,99,15,14,0.05033557
0.85,2.5,0,14,86,99,15,14,0.05033557
0.85,3,0,14,86,99,15,14,0.05033557
0.9,1,0,14,86,99,15,14,0.05033557
0.9,1.5,0,14,86,99,15,14,0.05033557
0.9,2,0,14,86,99,15,14,0.05033557
0.95,0.5,0,14,86,99,15,14,0.05033557
0.95,1,0,14,86,99,15,14,0.05033557
0.6,6,0,14,85,99,15,15,0.05033557
0.6,6.5,0,14,85,99,15,15,0.05033557
0.65,3.5,0,14,85,99,15,15,0.05033557
0.65,4,0,14,85,99,15,15,0.05033557
0.65,6,0,14,85,99,15,15,0.05033557
0.7,3,0,14,85,99,15,15,0.05033557
0.7,3.5,0,14,85,99,15,15,0.05033557
0.7,4.5,0,14,85,99,15,15,0.05033557
0.7,5.5,0,14,85,99,15,15,0.05033557
0.75,2.5,0,14,85,99,15,15,0.05033557
0.75,3,0,14,85,99,15,15,0.05033557
0.8,2,0,14,85,99,15,15,0.05033557
0.8,3,0,14,85,99,15,15,0.05033557
0.8,3.5,0,14,85,99,15,15,0.05033557
0.8,4,0,14,85,99,15,15,0.05033557
0.85,1.5,0,14,85,99,15,15,0.05033557
0.85,2.5,0,14,85,99,15,15,0.05033557
0.85,3,0,14,85,99,15,15,0.05033557
0.9,1,0,14,85,99,15,15,0.05033557
0.9,1.5,0,14,85,99,15,15,0.05033557
